Name,FullName,Extension,CreationTime
_חסימת_האלוף_זיני_בבני_ברק_שעוררה_סערה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1087\_חסימת_האלוף_זיני_בבני_ברק_שעוררה_סערה.mp4,.mp4,8/13/2024 11:18:31 AM
_דור_שהממשלה_מתגרה_בתלמידי_חכמים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1087\_דור_שהממשלה_מתגרה_בתלמידי_חכמים.mp4,.mp4,8/13/2024 11:18:00 AM
_אזעקות_ושיגורים_לאזור_מירון.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1087\_אזעקות_ושיגורים_לאזור_מירון.mp4,.mp4,8/13/2024 11:17:44 AM
_עוד_שורה_הצלתי_חייל___עכשיו_זה_כבר_מוקלט_כשיר.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_עוד_שורה_הצלתי_חייל___עכשיו_זה_כבר_מוקלט_כשיר.mp4,.mp4,8/13/2024 11:15:35 AM
_המקור_לכיפה_על_הראש.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_המקור_לכיפה_על_הראש.mp4,.mp4,8/13/2024 11:22:17 AM
_ניצל_בנס.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_ניצל_בנס.mp4,.mp4,8/13/2024 11:15:34 AM
_לימוד_התורה_ימשך_לנצח.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_לימוד_התורה_ימשך_לנצח.mp4,.mp4,8/13/2024 11:22:42 AM
_הגהצ_רבי_שמעון_גלאי_בשמחת_חתן.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_הגהצ_רבי_שמעון_גלאי_בשמחת_חתן.mp4,.mp4,8/13/2024 11:15:27 AM
_ראש_ממשלת_הולנד_רוטה_נפרד_מלשכתו.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_ראש_ממשלת_הולנד_רוטה_נפרד_מלשכתו.mp4,.mp4,8/13/2024 11:22:47 AM
_הפרשן_יוסי_יהושוע___המחסור_של_כח_אדם_בצבא_לא_קשור_לחרדים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_הפרשן_יוסי_יהושוע___המחסור_של_כח_אדם_בצבא_לא_קשור_לחרדים.mp4,.mp4,8/13/2024 11:22:20 AM
_קשה_לצפיה_לא_לבעלי_לב_חלש___הפיגוע_בכרמיאל.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_קשה_לצפיה_לא_לבעלי_לב_חלש___הפיגוע_בכרמיאל.mp4,.mp4,8/13/2024 11:15:35 AM
_משתעשע_עם_ביידן.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_משתעשע_עם_ביידן.mp4,.mp4,8/13/2024 11:15:33 AM
_נהג_משאית_פוגע_ברכב_במאה_שערים_ובורח.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_נהג_משאית_פוגע_ברכב_במאה_שערים_ובורח.mp4,.mp4,8/13/2024 11:22:44 AM
_פינוי_מאחז_בבנימין.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_פינוי_מאחז_בבנימין.mp4,.mp4,8/13/2024 11:15:35 AM
_פעם_אחרונה_שהוא_יוצא_לדוג.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_פעם_אחרונה_שהוא_יוצא_לדוג.mp4,.mp4,8/13/2024 11:15:37 AM
_האוכל_בחוץ_מתי_פסול_לעדות___קישור_בגוף_המייל.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_האוכל_בחוץ_מתי_פסול_לעדות___קישור_בגוף_המייל.mp4,.mp4,8/13/2024 11:22:10 AM
_דרשן_צעיר_ומוכשר.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_דרשן_צעיר_ומוכשר.mp4,.mp4,8/13/2024 11:22:07 AM
_שיר_המלחמה_בחופה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_שיר_המלחמה_בחופה.mp4,.mp4,8/13/2024 11:22:52 AM
_חיסול_בכיר_בחיזבאללה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_חיסול_בכיר_בחיזבאללה.mp4,.mp4,8/13/2024 11:22:39 AM
_הצבא_לא_באמת_רוצה_חרדים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_הצבא_לא_באמת_רוצה_חרדים.mp4,.mp4,8/13/2024 11:22:26 AM
_הרמטכל_על_מצב_המלחמה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1081\_הרמטכל_על_מצב_המלחמה.mp4,.mp4,8/13/2024 11:22:33 AM
_יירוטים_בצפת.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_יירוטים_בצפת.mp4,.mp4,8/13/2024 11:16:11 AM
_כיכר_שהאדאא_הכיכר_המרכזית_של_רפיח_מושמדת.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_כיכר_שהאדאא_הכיכר_המרכזית_של_רפיח_מושמדת.mp4,.mp4,8/13/2024 11:16:11 AM
_ביפן_מוכרים_גם_את_הקליפות.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_ביפן_מוכרים_גם_את_הקליפות.mp4,.mp4,8/13/2024 11:16:00 AM
_עזה___פעם_היה_אוניברסיטה_עכשיו_הולכים_לים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_עזה___פעם_היה_אוניברסיטה_עכשיו_הולכים_לים.mp4,.mp4,8/13/2024 11:16:14 AM
_אנחנו_שכנים_חחחח.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_אנחנו_שכנים_חחחח.mp4,.mp4,8/13/2024 11:23:20 AM
_מרן_הראשל__צ_הגרי_יוסף_על_השופטים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_מרן_הראשל__צ_הגרי_יוסף_על_השופטים.mp4,.mp4,8/13/2024 11:23:36 AM
_קמפיין_בארץ_לגיוס_כספים_ללומדי_התורה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_קמפיין_בארץ_לגיוס_כספים_ללומדי_התורה.mp4,.mp4,8/13/2024 11:16:12 AM
_החרדי_שנכנס_בטעות_לקלנדיה_מותקף_ע__י_ערבים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_החרדי_שנכנס_בטעות_לקלנדיה_מותקף_ע__י_ערבים.mp4,.mp4,8/13/2024 11:16:04 AM
_ראש_עיריית_דימונה_בני_ביטון_על_בבצי_ק.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_ראש_עיריית_דימונה_בני_ביטון_על_בבצי_ק.mp4,.mp4,8/13/2024 11:23:41 AM
_ביידן_בעימות_על_המלחמה_בארץ.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_ביידן_בעימות_על_המלחמה_בארץ.mp4,.mp4,8/13/2024 11:23:23 AM
_טראמפ_את_ביידן___העימות.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_טראמפ_את_ביידן___העימות.mp4,.mp4,8/13/2024 11:23:25 AM
_טראמפ_חזר_בתשובה____בינה_מלאכותית.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1079\_טראמפ_חזר_בתשובה____בינה_מלאכותית.mp4,.mp4,8/13/2024 11:23:30 AM
_ניצול_הזמן.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_ניצול_הזמן.mp4,.mp4,8/13/2024 11:21:10 AM
_בן_גביר_בביקור_של_החשוד_ברצח_מחבל_נוחבה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_בן_גביר_בביקור_של_החשוד_ברצח_מחבל_נוחבה.mp4,.mp4,8/13/2024 11:20:53 AM
_גפני_אומר_שיפרק_את_הממשלה__אחרי_זה_אמר_שזה_היה_בדיחה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_גפני_אומר_שיפרק_את_הממשלה__אחרי_זה_אמר_שזה_היה_בדיחה.mp4,.mp4,8/13/2024 11:20:57 AM
_אילה_מצגר_ששוחררה_מעזה_בהסתה__חמורה_נגד_נתניהו.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_אילה_מצגר_ששוחררה_מעזה_בהסתה__חמורה_נגד_נתניהו.mp4,.mp4,8/13/2024 11:20:50 AM
_צנח_פנימה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_צנח_פנימה.mp4,.mp4,8/13/2024 11:21:14 AM
_נסיעה_שגרתית_באוטובוס.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_נסיעה_שגרתית_באוטובוס.mp4,.mp4,8/13/2024 11:15:14 AM
_תפילת_ראש_חודש_באביתר.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_תפילת_ראש_חודש_באביתר.mp4,.mp4,8/13/2024 11:21:31 AM
_לפיד_על_דברי_גפני.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_לפיד_על_דברי_גפני.mp4,.mp4,8/13/2024 11:15:13 AM
_הפגנות_השמאל_נכשלו.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_הפגנות_השמאל_נכשלו.mp4,.mp4,8/13/2024 11:15:10 AM
_תושבי_בני_ברק_מסייעים_במאמצי_הכיבוי.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_תושבי_בני_ברק_מסייעים_במאמצי_הכיבוי.mp4,.mp4,8/13/2024 11:21:25 AM
_שריפה_בבני_ברק.MP4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_שריפה_בבני_ברק.MP4,.MP4,8/13/2024 11:21:21 AM
_ליפא___31_מלכים_בנשימה_אחת.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_ליפא___31_מלכים_בנשימה_אחת.mp4,.mp4,8/13/2024 11:21:07 AM
_גפני_טוען_שזה_היה_רק_בדיחה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1083\_גפני_טוען_שזה_היה_רק_בדיחה.mp4,.mp4,8/13/2024 11:21:01 AM
_עבד_לא_עונה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_עבד_לא_עונה.mp4,.mp4,8/13/2024 11:15:20 AM
_הסבר_שחילונים_מבינים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_הסבר_שחילונים_מבינים.mp4,.mp4,8/13/2024 11:21:51 AM
_מתיחת_הדליים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_מתיחת_הדליים.mp4,.mp4,8/13/2024 11:15:20 AM
_לא_ייאמן___חייל_מואשם_ברצח_מחבל_נוחבה_בשמחת_תורה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_לא_ייאמן___חייל_מואשם_ברצח_מחבל_נוחבה_בשמחת_תורה.mp4,.mp4,8/13/2024 11:21:57 AM
_הפתרון_למשבר_הדיור_החרדי.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_הפתרון_למשבר_הדיור_החרדי.mp4,.mp4,8/13/2024 11:15:18 AM
_לפיד_שומר_שבת___בבינה_מלאכותית.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_לפיד_שומר_שבת___בבינה_מלאכותית.mp4,.mp4,8/13/2024 11:22:00 AM
_חיים_של_מישהו_אחר___הרב_יגאל_כהן.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_חיים_של_מישהו_אחר___הרב_יגאל_כהן.mp4,.mp4,8/13/2024 11:21:54 AM
_פתרון_לחוסר_המקום_לאסירים_פלסטינים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_פתרון_לחוסר_המקום_לאסירים_פלסטינים.mp4,.mp4,8/13/2024 11:22:03 AM
_אל_תשליכני.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_אל_תשליכני.mp4,.mp4,8/13/2024 11:21:38 AM
_אסיר_פלסטיני_מספר_על_התנאים_בכלא_הישראלי.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_אסיר_פלסטיני_מספר_על_התנאים_בכלא_הישראלי.mp4,.mp4,8/13/2024 11:21:46 AM
_הלחימה_המורכבת_ברפיח.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1082\_הלחימה_המורכבת_ברפיח.mp4,.mp4,8/13/2024 11:21:49 AM
_הזמר_שמוליק_סוכות_התארס.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_הזמר_שמוליק_סוכות_התארס.mp4,.mp4,8/13/2024 11:19:45 AM
_היריות_על_טראמפ.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_היריות_על_טראמפ.mp4,.mp4,8/13/2024 11:14:44 AM
_מוחמד_דף_בורח_בעוד_הפצצה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_מוחמד_דף_בורח_בעוד_הפצצה.mp4,.mp4,8/13/2024 11:14:53 AM
_טראמפ_מפונה_ממקום_העצרת.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_טראמפ_מפונה_ממקום_העצרת.mp4,.mp4,8/13/2024 11:19:52 AM
_ערוץ_14_על_חוק_הגיוס_צווי_הגיוס_ואי_ההתייצבות.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_ערוץ_14_על_חוק_הגיוס_צווי_הגיוס_ואי_ההתייצבות.mp4,.mp4,8/13/2024 11:20:08 AM
_טראמפ_עם_האוזן_המדממת_מפונה_מהמקום_ועושה_אגרוף_ניצחון.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_טראמפ_עם_האוזן_המדממת_מפונה_מהמקום_ועושה_אגרוף_ניצחון.mp4,.mp4,8/13/2024 11:14:50 AM
_יואב_גלנט_מתכונן_לצבא_של_חרדים____בינה_מלאכותית.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_יואב_גלנט_מתכונן_לצבא_של_חרדים____בינה_מלאכותית.mp4,.mp4,8/13/2024 11:19:56 AM
_ליברמן_הגיע_לנחם_את_דרעי.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_ליברמן_הגיע_לנחם_את_דרעי.mp4,.mp4,8/13/2024 11:14:50 AM
_ריקוד_המטאטא_בגירסא_חשמלית.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_ריקוד_המטאטא_בגירסא_חשמלית.mp4,.mp4,8/13/2024 11:14:55 AM
_ביידן_בנאטו_מזמין_את_זלנסקי_ואומר_פוטין.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_ביידן_בנאטו_מזמין_את_זלנסקי_ואומר_פוטין.mp4,.mp4,8/13/2024 11:14:37 AM
_שיר_חוצה_מגזרים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_שיר_חוצה_מגזרים.mp4,.mp4,8/13/2024 11:20:11 AM
_ראש_עיריית_בית_שמש_בוחן_אוטובוס_קומתיים_בעיר.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_ראש_עיריית_בית_שמש_בוחן_אוטובוס_קומתיים_בעיר.mp4,.mp4,8/13/2024 11:14:55 AM
_כושר_תוך_כדי_עבודה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_כושר_תוך_כדי_עבודה.mp4,.mp4,8/13/2024 11:14:50 AM
_חלוקת_בקלוואות_על_חיסולו_של_דף.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_חלוקת_בקלוואות_על_חיסולו_של_דף.mp4,.mp4,8/13/2024 11:19:48 AM
_לא_לבעלי_לב_חלש___תחקיר_הצבא_על_הקרב_בבארי.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1085\_לא_לבעלי_לב_חלש___תחקיר_הצבא_על_הקרב_בבארי.mp4,.mp4,8/13/2024 11:20:02 AM
_משל_האבוקדו.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_משל_האבוקדו.mp4,.mp4,8/13/2024 11:23:15 AM
_נשק_יום_הדין.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_נשק_יום_הדין.mp4,.mp4,8/13/2024 11:23:18 AM
_למדתי_שורה_הצלתי_חייל_עוד_שורה_הרגתי_מחבל___שיר_בחתונה_של_החתן_שאמר_את_המשפט_בראיון.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_למדתי_שורה_הצלתי_חייל_עוד_שורה_הרגתי_מחבל___שיר_בחתונה_של_החתן_שאמר_את_המשפט_בראיון.mp4,.mp4,8/13/2024 11:23:11 AM
_כתב_חילוני_בהצצה_ושיח_בתוך_הישיבה_החרדית.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_כתב_חילוני_בהצצה_ושיח_בתוך_הישיבה_החרדית.mp4,.mp4,8/13/2024 11:23:07 AM
_השר_גולדקנופף_על_השחתת_רכבו.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_השר_גולדקנופף_על_השחתת_רכבו.mp4,.mp4,8/13/2024 11:15:46 AM
_2_דקות_לפני_שצריך_לצאת.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_2_דקות_לפני_שצריך_לצאת.mp4,.mp4,8/13/2024 11:15:41 AM
_להיכשל_זה_לא_כשלון.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_להיכשל_זה_לא_כשלון.mp4,.mp4,8/13/2024 11:15:52 AM
_הרכב_של_גולדקנופף_הושחת.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_הרכב_של_גולדקנופף_הושחת.mp4,.mp4,8/13/2024 11:15:46 AM
_הרכב_של_גולדקנופף_ניזוק_בהפגנה.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1080\_הרכב_של_גולדקנופף_ניזוק_בהפגנה.mp4,.mp4,8/13/2024 11:15:46 AM
_ח__כ_גלית_דיסטל_מסבירה_למה_החרדים_לא_מתגייסים.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1071\_ח__כ_גלית_דיסטל_מסבירה_למה_החרדים_לא_מתגייסים.mp4,.mp4,8/13/2024 11:28:35 AM
_משפחת_ארגמני_בסעודת_הודיה_על_השחרור_מהשבי.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1071\_משפחת_ארגמני_בסעודת_הודיה_על_השחרור_מהשבי.mp4,.mp4,8/13/2024 11:28:42 AM
_רק_בריאות___הרב_זמיר_כהן.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1071\_רק_בריאות___הרב_זמיר_כהן.mp4,.mp4,8/13/2024 11:28:53 AM
_ילד_בן_8_פחות_מחבב_את_גנץ.mp4,G:\.shortcut-targets-by-id\1fReJ4DF_-zQ7B4ZoXQQmXMUk2pgxQVxM\סרטים כשרים ומשחקים\המעניינים\1051-1100\1071\_ילד_בן_8_פחות_מחבב_את_גנץ.mp4,.mp4,8/13/2024 11:28:38 AM
